13; 23
12; 21
11; 23
11; 25
11; 24
11; 24
11; 31
11; 27
11; 27
11; 26
11; 25
11; 25
11; 27
11; 28
11; 26
11; 25
11; 25
11; 27
11; 28
11; 27
11; 25
11; 25
11; 28
11; 29
11; 27
11; 26
11; 25
11; 27
11; 28
11; 27
11; 26
11; 26
11; 27
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 27
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 28
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 25
11; 27
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 25
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 27
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 25
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 25
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 29
11; 26
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 26
11; 26
11; 28
11; 29
11; 27
11; 25
11; 26
11; 28
11; 29
11; 27
11; 25
11; 26
11; 28
11; 29
11; 27
11; 26
11; 26
11; 28
11; 28
11; 27
11; 25
11; 26
11; 28
11; 29
11; 28
11; 27
11; 29
11; 32
11; 36
11; 39
11; 38
11; 43
11; 46
11; 60
11; 67
11; 71
11; 88
11; 93
11; 122
15; 109
11; 131
11; 156
11; 157
16; 177
11; 166
11; 201
16; 201
15; 201
11; 201
11; 201
14; 201
15; 201
11; 201
11; 201
14; 201
15; 201
17; 201
11; 201
15; 201
16; 201
18; 201
11; 201
15; 201
18; 201
17; 201
11; 201
16; 201
17; 201
22; 201
11; 201
19; 201
19; 201
21; 201
13; 201
19; 201
22; 201
19; 201
14; 201
22; 201
25; 201
22; 201
15; 201
25; 201
25; 201
23; 201
18; 201
25; 201
29; 201
17; 201
23; 201
24; 201
28; 201
20; 201
25; 201
28; 201
23; 201
21; 201
27; 201
32; 201
26; 201
23; 201
31; 201
29; 201
20; 201
28; 201
32; 201
31; 201
23; 201
33; 201
33; 201
23; 201
29; 201
33; 201
33; 201
26; 201
34; 201
35; 201
23; 201
33; 201
36; 201
33; 201
29; 201
37; 201
34; 201
27; 201
35; 201
39; 201
35; 201
33; 201
39; 201
34; 201
30; 201
39; 201
41; 201
32; 201
38; 201
42; 201
35; 201
38; 201
40; 201
40; 201
35; 201
39; 201
43; 201
32; 201
44; 201
42; 201
34; 201
42; 201
46; 201
37; 201
43; 201
48; 201
34; 201
43; 201
46; 201
39; 201
44; 201
49; 201
45; 201
44; 201
49; 201
42; 201
45; 201
48; 201
48; 201
45; 201
49; 201
49; 201
45; 201
50; 201
45; 201
47; 201
50; 201
50; 201
46; 201
51; 201
53; 201
45; 201
56; 201
49; 201
50; 201
54; 201
54; 201
51; 201
57; 201
55; 201
53; 201
58; 201
52; 201
56; 201
59; 201
51; 201
55; 201
62; 201
57; 201
57; 201
63; 201
49; 201
61; 201
63; 201
61; 201
52; 201
65; 201
53; 201
61; 201
67; 201
54; 201
66; 201
60; 201
59; 201
66; 201
61; 201
62; 201
68; 201
62; 201
63; 201
72; 201
56; 201
69; 201
64; 176
63; 201
70; 201
64; 201
65; 201
73; 201
61; 197
69; 201
74; 182
61; 194
73; 176
68; 96
69; 164
76; 81
63; 99
72; 76
74; 62
66; 67
75; 106
72; 49
73; 112
79; 85
64; 92
76; 126
71; 42
71; 117
77; 63
66; 91
74; 98
79; 116
70; 139
78; 201
78; 183
78; 201
84; 201
69; 201
83; 201
80; 193
79; 201
83; 183
72; 201
80; 193
82; 183
78; 191
86; 189
74; 159
81; 201
84; 157
80; 201
89; 190
75; 184
85; 134
87; 201
84; 201
88; 140
77; 197
88; 158
82; 155
86; 160
82; 126
89; 145
88; 93
89; 153
87; 154
94; 100
81; 139
92; 158
79; 132
92; 201
90; 169
88; 201
96; 201
85; 201
93; 201
91; 201
92; 201
96; 201
88; 201
96; 201
94; 170
94; 201
88; 195
99; 160
102; 178
87; 153
100; 189
93; 95
97; 195
101; 98
91; 166
102; 95
100; 92
91; 110
102; 65
97; 68
102; 58
93; 25
101; 58
102; 6
105; 21
99; 64
108; 63
96; 66
95; 68
106; 127
93; 83
105; 201
105; 151
109; 201
102; 201
99; 201
111; 201
98; 201
108; 201
111; 201
106; 201
102; 149
110; 175
112; 143
102; 80
107; 101
110; 38
115; 46
109; 86
103; 56
115; 59
102; 19
116; 82
103; 6
113; 75
112; 6
108; 66
118; 6
117; 6
106; 33
105; 6
114; 6
117; 6
112; 7
118; 7
110; 6
120; 28
112; 6
115; 76
118; 50
116; 131
124; 132
111; 166
124; 201
111; 165
124; 201
111; 132
123; 201
123; 110
117; 196
115; 136
126; 89
127; 66
115; 76
120; 47
123; 13
122; 18
123; 6
119; 7
127; 6
118; 6
128; 6
121; 6
123; 6
128; 6
124; 6
131; 6
120; 6
133; 6
119; 6
129; 6
118; 6
129; 6
128; 6
127; 10
124; 6
130; 6
135; 6
123; 6
134; 6
121; 6
134; 6
133; 6
129; 6
127; 6
134; 6
137; 6
126; 6
131; 6
135; 6
134; 6
136; 6
129; 6
140; 6
127; 6
138; 6
126; 6
137; 6
127; 6
136; 6
133; 11
138; 6
133; 27
141; 6
140; 6
131; 15
144; 6
139; 20
131; 20
126; 15
140; 30
142; 20
139; 41
144; 49
137; 59
147; 84
145; 201
149; 201
143; 201
148; 201
146; 201
150; 201
146; 201
144; 201
144; 68
143; 197
144; 6
143; 6
144; 6
143; 6
143; 6
143; 6
143; 6
143; 6
142; 6
143; 6
143; 6
142; 6
142; 6
142; 6
142; 6
140; 6
142; 6
142; 6
141; 6
142; 6
141; 6
141; 6
141; 6
141; 6
139; 6
141; 6
140; 6
140; 6
140; 6
140; 6
141; 6
140; 6
141; 6
139; 6
141; 6
140; 6
141; 6
140; 6
141; 6
140; 6
140; 6
139; 6
140; 6
140; 6
139; 6
139; 6
139; 6
137; 6
139; 6
138; 6
139; 6
139; 6
138; 6
139; 6
138; 6
137; 6
139; 6
138; 6
138; 6
138; 6
138; 6
139; 6
137; 6
138; 6
137; 6
138; 6
137; 6
137; 6
137; 6
138; 6
137; 6
138; 6
137; 6
136; 6
137; 6
137; 6
137; 6
138; 6
137; 6
138; 6
137; 6
138; 6
137; 6
137; 6
137; 6
137; 6
136; 6
135; 6
136; 6
136; 6
136; 6
136; 6
135; 6
136; 6
136; 6
134; 6
135; 6
135; 6
135; 6
136; 6
135; 6
135; 6
135; 6
135; 6
135; 6
135; 6
135; 6
135; 6
135; 6
134; 6
135; 6
135; 6
135; 6
135; 6
134; 6
135; 6
135; 6
133; 6
134; 6
134; 6
135; 6
135; 6
135; 6
135; 6
134; 6
133; 6
135; 6
134; 6
133; 6
133; 6
134; 6
134; 6
132; 6
133; 6
134; 6
134; 6
133; 6
133; 6
133; 6
133; 6
132; 6
133; 6
132; 6
133; 6
133; 6
132; 6
133; 6
132; 6
131; 6
133; 6
132; 6
132; 6
132; 6
132; 6
132; 6
130; 6
132; 6
132; 6
133; 6
133; 6
132; 26
133; 40
133; 44
132; 42
133; 37
132; 35
132; 27
132; 6
132; 6
132; 6
132; 6
132; 6
131; 6
131; 6
131; 6
131; 6
132; 6
131; 6
131; 6
131; 6
131; 6
131; 6
130; 6
131; 6
131; 6
130; 6
130; 6
130; 6
131; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 6
130; 54
131; 31
130; 67
130; 64
130; 60
130; 46
130; 33
130; 15
129; 6
130; 6
129; 6
130; 6
129; 6
130; 6
129; 6
129; 6
128; 6
129; 6
129; 6
129; 6
129; 6
129; 6
130; 6
129; 6
128; 6
129; 6
129; 6
128; 6
128; 6
129; 6
129; 6
127; 6
128; 6
128; 6
128; 6
128; 6
128; 6
129; 6
129; 6
129; 28
128; 45
128; 49
129; 57
129; 61
127; 52
128; 31
127; 6
128; 6
128; 6
129; 6
127; 6
127; 6
128; 6
128; 6
128; 6
126; 6
127; 6
127; 6
127; 6
127; 6
127; 6
127; 6
126; 6
127; 7
127; 8
127; 8
127; 8
127; 9
127; 9
125; 9
125; 10
127; 10
126; 10
126; 10
127; 11
126; 11
125; 11
127; 11
127; 12
127; 12
127; 66
127; 30
126; 102
127; 90
127; 107
127; 102
127; 89
126; 66
126; 50
127; 30
126; 6
126; 6
126; 6
125; 6
125; 6
126; 6
125; 6
125; 6
125; 6
125; 6
125; 6
124; 6
125; 6
124; 6
125; 6
125; 6
125; 6
125; 6
125; 6
123; 6
124; 7
124; 8
124; 8
125; 9
123; 9
124; 9
124; 9
124; 10
124; 11
124; 11
125; 11
125; 11
123; 16
126; 54
124; 81
126; 96
125; 98
125; 101
125; 106
124; 102
123; 81
125; 48
124; 25
124; 6
124; 6
124; 6
124; 6
124; 6
124; 6
123; 6
123; 6
124; 6
123; 6
123; 6
123; 6
123; 6
123; 6
123; 6
122; 6
123; 6
123; 6
123; 6
123; 6
123; 6
123; 8
123; 8
123; 9
122; 8
123; 9
123; 10
123; 10
121; 10
124; 11
122; 39
123; 65
123; 87
123; 97
124; 100
123; 101
122; 95
124; 75
122; 47
123; 22
122; 6
123; 6
122; 6
122; 6
122; 6
122; 6
120; 6
122; 6
121; 6
122; 6
122; 6
122; 6
122; 6
121; 6
121; 6
122; 6
121; 6
121; 6
121; 7
120; 8
122; 9
121; 9
121; 9
121; 10
121; 10
121; 11
121; 11
121; 11
122; 16
122; 48
122; 77
121; 83
122; 88
122; 87
121; 86
121; 75
121; 50
121; 29
121; 13
121; 11
121; 10
121; 6
121; 6
121; 6
120; 6
121; 6
121; 6
121; 6
120; 6
120; 6
120; 6
120; 6
118; 6
120; 7
119; 8
120; 9
119; 9
120; 8
119; 10
120; 10
120; 11
119; 11
120; 12
120; 12
121; 12
119; 49
121; 90
120; 119
121; 133
121; 149
120; 163
121; 168
120; 163
121; 169
120; 152
121; 131
120; 99
120; 66
120; 46
120; 26
119; 6
119; 6
120; 6
119; 6
118; 6
119; 6
120; 6
119; 6
119; 6
119; 6
119; 6
117; 6
119; 6
119; 6
119; 6
119; 6
118; 6
119; 6
118; 6
119; 6
119; 6
118; 6
119; 6
119; 33
118; 70
120; 98
119; 124
120; 148
119; 163
120; 164
120; 165
120; 158
118; 137
119; 107
119; 76
119; 47
119; 28
119; 6
118; 6
118; 6
118; 6
118; 6
118; 6
118; 6
117; 6
118; 6
117; 6
117; 6
118; 6
118; 6
116; 6
118; 6
117; 6
117; 6
117; 6
117; 6
119; 6
118; 32
118; 63
118; 85
119; 125
118; 107
118; 132
116; 118
118; 101
117; 84
118; 60
118; 31
118; 6
117; 6
117; 6
117; 6
117; 6
115; 6
116; 6
117; 6
117; 6
116; 6
116; 6
117; 6
117; 6
115; 6
116; 6
116; 6
117; 6
117; 6
116; 6
117; 6
118; 15
118; 61
117; 99
117; 117
117; 129
118; 134
116; 127
117; 105
117; 75
116; 19
117; 45
116; 6
117; 6
116; 6
116; 6
116; 6
115; 6
115; 6
114; 6
116; 6
115; 6
115; 6
116; 6
115; 6
114; 6
116; 6
115; 6
115; 6
115; 6
116; 6
116; 6
116; 18
116; 68
116; 98
116; 123
116; 142
117; 155
115; 153
116; 139
116; 125
116; 103
115; 42
116; 76
115; 15
115; 6
115; 6
115; 6
114; 6
115; 6
115; 6
114; 6
115; 6
114; 6
114; 6
114; 6
112; 6
114; 6
113; 6
114; 6
114; 6
114; 6
114; 6
114; 6
112; 6
113; 6
114; 6
113; 6
113; 6
113; 6
114; 6
112; 6
112; 6
113; 6
113; 6
113; 6
113; 6
114; 7
113; 6
112; 8
113; 8
113; 9
113; 9
112; 11
113; 10
113; 11
114; 11
114; 36
114; 86
114; 128
114; 158
114; 180
114; 191
113; 196
114; 193
113; 180
114; 157
114; 133
114; 106
114; 74
112; 19
112; 45
114; 7
112; 6
113; 6
113; 6
112; 6
112; 6
112; 6
112; 6
112; 6
112; 6
113; 6
112; 6
112; 6
111; 6
111; 6
112; 6
110; 6
112; 6
112; 6
111; 6
111; 6
111; 6
111; 6
111; 6
110; 6
112; 6
111; 6
111; 6
111; 6
111; 6
112; 6
112; 6
112; 49
112; 86
112; 116
112; 144
113; 162
111; 165
112; 156
111; 147
112; 134
112; 111
111; 78
112; 47
111; 22
111; 6
111; 6
109; 6
111; 6
111; 6
111; 6
111; 6
110; 6
111; 6
110; 6
109; 6
111; 6
110; 6
110; 6
110; 6
110; 6
111; 6
110; 6
109; 6
110; 6
110; 6
110; 6
110; 6
110; 6
110; 6
109; 6
110; 6
110; 26
110; 57
111; 89
110; 114
110; 127
110; 130
111; 125
111; 121
111; 109
110; 83
110; 51
110; 6
110; 23
111; 6
108; 6
110; 6
110; 6
110; 6
109; 6
109; 6
109; 6
109; 6
108; 6
109; 6
109; 6
109; 6
108; 6
108; 6
109; 6
108; 6
107; 6
109; 6
108; 6
108; 6
108; 6
109; 6
110; 6
109; 42
110; 87
110; 117
109; 138
110; 147
109; 155
108; 155
110; 143
109; 120
109; 94
109; 68
109; 17
109; 48
108; 6
109; 6
109; 6
108; 6
109; 6
108; 6
108; 6
108; 6
107; 6
108; 6
106; 6
106; 6
108; 6
107; 6
107; 6
107; 6
107; 6
107; 6
106; 6
107; 6
107; 6
107; 6
107; 6
107; 6
108; 6
107; 6
106; 6
108; 48
108; 92
108; 127
108; 148
107; 155
108; 160
108; 154
108; 136
108; 112
108; 85
108; 56
108; 29
107; 6
108; 6
106; 6
107; 6
107; 6
107; 6
106; 6
106; 6
106; 6
107; 6
106; 6
107; 6
106; 6
106; 6
106; 6
106; 6
106; 6
106; 6
105; 6
106; 6
105; 6
106; 6
106; 6
106; 6
106; 6
107; 16
107; 53
106; 84
107; 108
107; 125
107; 132
106; 124
106; 114
107; 102
106; 84
106; 51
106; 23
106; 6
106; 6
106; 6
105; 6
106; 6
105; 6
106; 6
106; 6
105; 6
105; 6
105; 6
105; 6
103; 6
105; 6
104; 6
104; 6
104; 6
104; 6
104; 6
104; 6
103; 6
105; 6
105; 6
104; 6
105; 6
105; 41
105; 114
106; 81
106; 134
106; 144
105; 144
106; 134
105; 122
104; 102
105; 79
104; 49
105; 23
105; 6
105; 6
104; 6
104; 6
104; 6
103; 6
104; 6
105; 6
103; 6
104; 6
104; 6
103; 6
104; 6
103; 6
102; 6
104; 6
103; 6
103; 6
103; 6
104; 6
103; 6
102; 6
103; 6
104; 6
104; 6
104; 6
103; 53
105; 107
104; 147
105; 173
104; 186
104; 189
104; 188
104; 175
104; 163
104; 140
104; 109
104; 77
104; 49
103; 29
104; 11
103; 6
103; 6
103; 6
103; 6
103; 6
103; 6
102; 6
103; 6
103; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
102; 6
103; 27
103; 71
103; 116
103; 151
103; 167
103; 171
103; 170
103; 170
103; 152
103; 124
103; 94
102; 66
103; 47
103; 29
101; 7
102; 6
102; 6
101; 6
102; 6
102; 6
102; 6
101; 6
102; 6
102; 6
101; 6
101; 6
100; 6
101; 6
101; 6
101; 6
101; 6
101; 6
100; 6
101; 6
100; 6
101; 6
101; 6
101; 6
102; 22
102; 68
102; 106
102; 132
102; 146
102; 150
101; 127
102; 100
102; 141
100; 77
101; 51
101; 25
101; 6
101; 6
101; 6
101; 6
101; 6
101; 6
99; 6
101; 6
100; 6
100; 6
100; 6
100; 6
100; 6
99; 6
98; 6
100; 6
100; 6
100; 6
100; 6
99; 6
99; 6
98; 6
100; 6
98; 6
99; 6
99; 6
99; 6
100; 6
99; 6
97; 6
100; 6
100; 6
100; 42
100; 97
99; 136
101; 163
101; 175
101; 186
101; 189
100; 178
101; 156
100; 132
99; 113
101; 90
99; 66
100; 41
100; 22
100; 12
99; 6
99; 6
99; 6
99; 6
98; 6
99; 6
98; 6
99; 6
99; 6
99; 6
99; 6
98; 6
97; 6
99; 6
98; 6
98; 6
98; 6
98; 6
99; 6
97; 6
98; 6
98; 6
98; 6
98; 6
98; 6
98; 6
98; 6
98; 6
99; 41
99; 94
99; 135
100; 156
99; 166
99; 172
100; 176
99; 169
99; 148
99; 122
99; 100
99; 76
97; 53
99; 31
98; 12
98; 6
99; 6
98; 6
98; 6
98; 6
98; 6
98; 6
98; 6
96; 6
98; 6
97; 6
97; 6
97; 6
97; 6
97; 6
96; 6
96; 6
97; 6
97; 6
97; 6
97; 6
97; 6
98; 6
96; 6
98; 27
98; 70
98; 112
99; 142
98; 156
97; 160
98; 157
98; 153
98; 133
98; 108
97; 78
98; 50
97; 13
96; 31
97; 6
97; 6
95; 6
97; 6
97; 6
96; 6
96; 6
97; 6
96; 6
96; 6
96; 6
96; 6
96; 6
96; 6
96; 6
96; 6
94; 6
95; 6
96; 6
95; 6
96; 6
96; 6
97; 6
97; 52
97; 91
97; 121
97; 142
97; 153
97; 152
96; 142
97; 122
96; 93
96; 67
96; 47
96; 31
96; 16
96; 6
97; 6
96; 9
95; 6
96; 6
96; 6
96; 6
95; 6
95; 6
96; 6
96; 6
94; 6
95; 6
96; 6
95; 6
95; 6
95; 6
94; 6
95; 6
94; 6
96; 6
95; 6
96; 40
96; 91
94; 130
96; 148
95; 155
96; 154
96; 151
95; 129
95; 110
96; 87
94; 67
95; 49
96; 27
95; 11
96; 6
95; 6
95; 6
95; 6
94; 6
95; 6
93; 6
95; 6
94; 6
94; 6
94; 6
94; 6
94; 6
94; 6
92; 6
94; 6
93; 6
93; 6
93; 6
93; 6
94; 6
94; 6
93; 6
95; 6
94; 6
95; 51
95; 93
93; 114
94; 134
94; 126
95; 137
95; 140
94; 130
95; 115
95; 95
93; 75
95; 58
94; 42
94; 29
94; 17
94; 8
94; 6
93; 6
94; 6
93; 6
94; 6
94; 6
93; 6
93; 6
93; 6
93; 6
94; 6
92; 6
92; 6
92; 6
92; 6
92; 6
92; 6
92; 6
92; 6
91; 6
91; 6
92; 6
92; 6
92; 6
92; 6
92; 6
91; 6
93; 6
93; 6
93; 63
92; 6
94; 112
93; 144
93; 166
94; 180
93; 188
93; 180
93; 163
93; 146
93; 123
92; 105
92; 61
94; 82
93; 46
92; 34
93; 24
92; 10
92; 6
92; 6
93; 6
92; 6
93; 6
93; 6
92; 6
92; 6
92; 6
92; 6
92; 6
91; 6
91; 6
91; 6
92; 6
91; 6
91; 6
92; 6
92; 6
90; 6
92; 6
92; 49
92; 88
93; 122
92; 139
92; 142
91; 138
92; 131
92; 117
92; 94
92; 65
92; 42
91; 25
92; 13
91; 6
90; 6
92; 6
91; 6
91; 6
91; 6
91; 6
92; 6
90; 6
91; 6
92; 6
90; 6
91; 6
90; 6
91; 6
91; 6
89; 6
90; 6
91; 6
91; 6
90; 6
91; 6
91; 6
91; 6
91; 57
91; 99
91; 128
91; 151
92; 167
90; 176
92; 172
91; 139
91; 156
91; 121
91; 105
91; 86
91; 69
89; 52
92; 46
91; 40
91; 31
90; 17
91; 7
91; 6
90; 6
91; 6
90; 6
89; 6
91; 6
90; 6
90; 6
90; 6
90; 6
90; 6
90; 6
88; 6
90; 6
89; 6
90; 6
89; 6
89; 6
89; 6
89; 6
88; 6
90; 6
89; 6
90; 6
90; 9
91; 67
91; 113
91; 139
90; 148
90; 154
90; 159
90; 157
90; 142
89; 121
91; 109
90; 98
90; 83
90; 66
89; 53
89; 40
90; 45
89; 30
90; 18
88; 6
90; 6
89; 6
89; 6
89; 6
89; 6
89; 6
89; 6
88; 6
89; 6
88; 6
89; 6
89; 6
89; 6
87; 6
89; 6
88; 6
88; 6
88; 6
88; 6
87; 6
88; 6
88; 6
87; 6
89; 6
89; 35
89; 82
90; 123
89; 144
89; 154
89; 157
89; 148
90; 158
89; 132
89; 114
89; 95
87; 78
89; 69
88; 60
89; 48
88; 33
88; 23
89; 19
88; 14
88; 6
89; 6
87; 6
88; 6
88; 6
88; 6
88; 6
88; 6
88; 6
87; 6
86; 6
88; 6
87; 6
87; 6
87; 6
87; 6
87; 6
88; 6
86; 6
88; 27
88; 63
89; 114
88; 126
88; 91
87; 131
89; 128
88; 120
88; 108
88; 93
88; 73
88; 56
86; 43
88; 33
87; 32
88; 28
87; 19
88; 13
88; 9
87; 6
87; 6
88; 6
86; 6
87; 6
88; 6
87; 6
87; 6
87; 6
87; 6
86; 6
85; 6
87; 6
86; 6
86; 6
86; 6
86; 6
86; 6
85; 6
85; 6
87; 6
86; 6
87; 6
87; 40
86; 92
88; 129
87; 148
87; 159
87; 162
87; 162
88; 161
87; 147
85; 128
88; 106
87; 91
87; 78
87; 62
87; 48
87; 42
86; 36
87; 32
88; 25
86; 12
87; 6
86; 6
86; 6
86; 6
86; 6
86; 6
85; 6
85; 6
87; 6
85; 6
86; 6
85; 6
85; 6
86; 6
84; 6
85; 6
86; 6
86; 6
86; 6
86; 43
87; 111
85; 82
86; 128
86; 132
86; 133
86; 121
87; 111
85; 96
86; 76
86; 61
86; 48
86; 35
86; 40
86; 30
86; 23
86; 16
85; 10
86; 7
86; 6
86; 6
85; 6
85; 6
85; 6
85; 6
85; 6
84; 6
85; 6
85; 6
85; 6
85; 6
85; 6
85; 6
86; 33
85; 64
86; 85
85; 101
86; 112
86; 114
86; 115
85; 111
86; 101
85; 86
85; 72
85; 61
85; 47
85; 36
84; 31
85; 25
85; 15
85; 6
85; 7
85; 6
85; 6
84; 6
84; 6
84; 6
84; 6
84; 6
84; 6
84; 6
84; 6
84; 6
85; 6
85; 6
84; 13
85; 71
85; 42
85; 88
85; 95
84; 89
84; 85
86; 80
85; 66
84; 47
84; 30
84; 23
85; 20
83; 16
84; 13
84; 10
84; 8
84; 6
85; 6
84; 6
84; 6
84; 6
83; 6
84; 6
84; 6
84; 6
84; 6
83; 6
83; 6
84; 6
83; 6
83; 6
83; 24
84; 6
84; 48
84; 66
82; 82
85; 98
84; 106
84; 105
84; 98
84; 92
84; 81
83; 68
84; 57
84; 47
84; 40
83; 43
83; 43
83; 38
83; 31
83; 24
83; 22
83; 18
83; 8
83; 6
83; 6
84; 6
83; 6
83; 6
82; 6
83; 6
83; 6
83; 6
83; 6
83; 6
83; 40
83; 84
83; 120
84; 151
84; 140
84; 157
84; 154
83; 144
83; 125
83; 111
83; 97
83; 87
83; 71
83; 57
83; 51
83; 52
83; 51
83; 46
83; 43
83; 38
83; 30
83; 36
82; 18
82; 6
83; 9
83; 6
83; 6
81; 6
82; 6
83; 6
82; 6
82; 6
82; 6
82; 6
82; 6
81; 6
82; 6
81; 6
81; 6
82; 6
82; 6
82; 6
81; 6
80; 6
82; 6
80; 6
81; 6
81; 6
81; 6
81; 6
80; 6
81; 6
81; 6
80; 6
81; 6
80; 12
81; 6
83; 70
82; 114
82; 149
82; 173
82; 183
82; 186
81; 182
82; 169
83; 162
82; 147
82; 129
82; 113
82; 101
82; 96
81; 87
80; 78
82; 66
82; 57
